"City","Sport","Discipline","Athlete","NOC","Gender","Event","Event_gender","Medal","Year","Country"
"Helsinki","Aquatics","Water polo","KARPATI, GyÃ¶rgy","HUN","Men","water polo","M","Gold",1952,"Hungary"
"Helsinki","Aquatics","Water polo","LEMHENYI, DezsÃƒÂ¶","HUN","Men","water polo","M","Gold",1952,"Hungary"
"Helsinki","Aquatics","Water polo","MARKOVICS, Kalman","HUN","Men","water polo","M","Gold",1952,"Hungary"
"Helsinki","Aquatics","Water polo","MARTIN, Miklos","HUN","Men","water polo","M","Gold",1952,"Hungary"
"Helsinki","Aquatics","Water polo","SZITTYA, Karoly","HUN","Men","water polo","M","Gold",1952,"Hungary"
"Helsinki","Aquatics","Water polo","SZIVOS, Istvan","HUN","Men","water polo","M","Gold",1952,"Hungary"
"Helsinki","Aquatics","Water polo","VIZVARI, GyÃ¶rgy","HUN","Men","water polo","M","Gold",1952,"Hungary"
"Helsinki","Aquatics","Water polo","BAKASUN, Veljko","YUG","Men","water polo","M","Silver",1952,NA
"Helsinki","Aquatics","Water polo","BRAINOVIC, Marko","YUG","Men","water polo","M","Silver",1952,NA
"Helsinki","Aquatics","Water polo","IVKOVIC, Vladimir","YUG","Men","water polo","M","Silver",1952,NA
"Helsinki","Aquatics","Water polo","JEZIC, Zdravko","YUG","Men","water polo","M","Silver",1952,NA
"Helsinki","Aquatics","Water polo","KOVACIC, Zdravko","YUG","Men","water polo","M","Silver",1952,NA
"Helsinki","Aquatics","Water polo","KURTINI, Ivo","YUG","Men","water polo","M","Silver",1952,NA
"Helsinki","Aquatics","Water polo","RADONIC, Lovro","YUG","Men","water polo","M","Silver",1952,NA
"Helsinki","Aquatics","Water polo","STAKULA, Ivo","YUG","Men","water polo","M","Silver",1952,NA
"Helsinki","Aquatics","Water polo","VUKSANOVIC, Bosko","YUG","Men","water polo","M","Silver",1952,NA
"Helsinki","Athletics","Athletics","ANUFRIYEV, Aleksandr","URS","Men","10000m","M","Bronze",1952,NA
"Helsinki","Athletics","Athletics","ZATOPEK, Emil","TCH","Men","10000m","M","Gold",1952,NA
"Helsinki","Athletics","Athletics","MIMOUN, Alain","FRA","Men","10000m","M","Silver",1952,"France"
"Helsinki","Athletics","Athletics","JUNK, Bruno","URS","Men","10000m walk","M","Bronze",1952,NA
"Helsinki","Athletics","Athletics","MIKAELSSON, John","SWE","Men","10000m walk","M","Gold",1952,"Sweden"
"Helsinki","Athletics","Athletics","SCHWAB, Erich Arthur Fritz","SUI","Men","10000m walk","M","Silver",1952,"Switzerland"
"Helsinki","Athletics","Athletics","BAILEY, Emmanuel Mcdonald","GBR","Men","100m","M","Bronze",1952,"United Kingdom"
"Helsinki","Athletics","Athletics","REMIGINO, Lindy","USA","Men","100m","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","MCKENLEY, Herbert","JAM","Men","100m","M","Silver",1952,"Jamaica"
"Helsinki","Athletics","Athletics","STRICKLAND-DE LA HUNTY, Shirley","AUS","Women","100m","W","Bronze",1952,"Australia"
"Helsinki","Athletics","Athletics","JACKSON, Marjorie","AUS","Women","100m","W","Gold",1952,"Australia"
"Helsinki","Athletics","Athletics","ROBB-HASENJÃ„GER, Daphne Lilian Evelyn","RSA","Women","100m","W","Silver",1952,"South Africa"
"Helsinki","Athletics","Athletics","BARNARD, Arthur","USA","Men","110m hurdles","M","Bronze",1952,"United States"
"Helsinki","Athletics","Athletics","DILLARD, Harrison","USA","Men","110m hurdles","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","DAVIS, Jack","USA","Men","110m hurdles","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","LUEG, Werner","GER","Men","1500m","M","Bronze",1952,"Germany"
"Helsinki","Athletics","Athletics","BARTHEL, Joseph","LUX","Men","1500m","M","Gold",1952,"Luxembourg"
"Helsinki","Athletics","Athletics","MCMILLEN, Robert","USA","Men","1500m","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","GATHERS, James","USA","Men","200m","M","Bronze",1952,"United States"
"Helsinki","Athletics","Athletics","STANFIELD, Andrew William","USA","Men","200m","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","BAKER, Walter Thane","USA","Men","200m","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","KHNYKINA-DVALISHVILI, Nadezhda","URS","Women","200m","W","Bronze",1952,NA
"Helsinki","Athletics","Athletics","JACKSON, Marjorie","AUS","Women","200m","W","Gold",1952,"Australia"
"Helsinki","Athletics","Athletics","BROUWER, Bertha","NED","Women","200m","W","Silver",1952,"Netherlands"
"Helsinki","Athletics","Athletics","DISLEY, John Ivor","GBR","Men","3000m steeplechase","M","Bronze",1952,"United Kingdom"
"Helsinki","Athletics","Athletics","ASHENFELTER, Horace III","USA","Men","3000m steeplechase","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","KAZANTSEV, Vladimir","URS","Men","3000m steeplechase","M","Silver",1952,NA
"Helsinki","Athletics","Athletics","MATSON, Oliver Adrian","USA","Men","400m","M","Bronze",1952,"United States"
"Helsinki","Athletics","Athletics","RHODEN, Vincent George","JAM","Men","400m","M","Gold",1952,"Jamaica"
"Helsinki","Athletics","Athletics","MCKENLEY, Herbert","JAM","Men","400m","M","Silver",1952,"Jamaica"
"Helsinki","Athletics","Athletics","HOLLAND, John Macfarlane","NZL","Men","400m hurdles","M","Bronze",1952,"New Zealand"
"Helsinki","Athletics","Athletics","MOORE, Charles Hewes Jr.","USA","Men","400m hurdles","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","LITUEV, Yuri","URS","Men","400m hurdles","M","Silver",1952,NA
"Helsinki","Athletics","Athletics","CSANYI, GyÃ¶rgy","HUN","Men","4x100m relay","M","Bronze",1952,"Hungary"
"Helsinki","Athletics","Athletics","GOLDOVANYI, Bela","HUN","Men","4x100m relay","M","Bronze",1952,"Hungary"
"Helsinki","Athletics","Athletics","VARASDI, Geza","HUN","Men","4x100m relay","M","Bronze",1952,"Hungary"
"Helsinki","Athletics","Athletics","ZARANDI, Laszlo","HUN","Men","4x100m relay","M","Bronze",1952,"Hungary"
"Helsinki","Athletics","Athletics","DILLARD, Harrison","USA","Men","4x100m relay","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","REMIGINO, Lindy","USA","Men","4x100m relay","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","SMITH, Finis Dean","USA","Men","4x100m relay","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","STANFIELD, Andrew William","USA","Men","4x100m relay","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","KALYAEV, Lev","URS","Men","4x100m relay","M","Silver",1952,NA
"Helsinki","Athletics","Athletics","SANADZE, Levan","URS","Men","4x100m relay","M","Silver",1952,NA
"Helsinki","Athletics","Athletics","SUKHAREV, Vladimir","URS","Men","4x100m relay","M","Silver",1952,NA
"Helsinki","Athletics","Athletics","TOKAREV, Boris","URS","Men","4x100m relay","M","Silver",1952,NA
"Helsinki","Athletics","Athletics","ARMITAGE, Heather Joy","GBR","Women","4x100m relay","W","Bronze",1952,"United Kingdom"
"Helsinki","Athletics","Athletics","CHEESEMAN, Sylvia","GBR","Women","4x100m relay","W","Bronze",1952,"United Kingdom"
"Helsinki","Athletics","Athletics","DESFORGES, Jean Catherine","GBR","Women","4x100m relay","W","Bronze",1952,"United Kingdom"
"Helsinki","Athletics","Athletics","FOULDS-PAUL, June Florence","GBR","Women","4x100m relay","W","Bronze",1952,"United Kingdom"
"Helsinki","Athletics","Athletics","FAGGS, Mae Heriwentha","USA","Women","4x100m relay","W","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","HARDY, Catherine","USA","Women","4x100m relay","W","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","JONES, Barbara Pearl","USA","Women","4x100m relay","W","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","MOREAU, Janet Theresa","USA","Women","4x100m relay","W","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","KLEIN, Helga","GER","Women","4x100m relay","W","Silver",1952,"Germany"
"Helsinki","Athletics","Athletics","KNAB, Ulla","GER","Women","4x100m relay","W","Silver",1952,"Germany"
"Helsinki","Athletics","Athletics","PETERSEN-KALLENSEE, Marga","GER","Women","4x100m relay","W","Silver",1952,"Germany"
"Helsinki","Athletics","Athletics","SANDER-DOMAGELLA, Maria","GER","Women","4x100m relay","W","Silver",1952,"Germany"
"Helsinki","Athletics","Athletics","GEISTER, Hans","GER","Men","4x400m relay","M","Bronze",1952,"Germany"
"Helsinki","Athletics","Athletics","HAAS, Karl-Friedrich","GER","Men","4x400m relay","M","Bronze",1952,"Germany"
"Helsinki","Athletics","Athletics","STEINES, GÃ_nther","GER","Men","4x400m relay","M","Bronze",1952,"Germany"
"Helsinki","Athletics","Athletics","ULZHEIMER, Heinz","GER","Men","4x400m relay","M","Bronze",1952,"Germany"
"Helsinki","Athletics","Athletics","LAING, Leslie","JAM","Men","4x400m relay","M","Gold",1952,"Jamaica"
"Helsinki","Athletics","Athletics","MCKENLEY, Herbert","JAM","Men","4x400m relay","M","Gold",1952,"Jamaica"
"Helsinki","Athletics","Athletics","RHODEN, Vincent George","JAM","Men","4x400m relay","M","Gold",1952,"Jamaica"
"Helsinki","Athletics","Athletics","WINT, Arthur","JAM","Men","4x400m relay","M","Gold",1952,"Jamaica"
"Helsinki","Athletics","Athletics","COLE, Gerrard Eugene","USA","Men","4x400m relay","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","MATSON, Oliver Adrian","USA","Men","4x400m relay","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","MOORE, Charles Hewes Jr.","USA","Men","4x400m relay","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","WHITFIELD, Malvin Groston","USA","Men","4x400m relay","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","SCHADE, Herbert","GER","Men","5000m","M","Bronze",1952,"Germany"
"Helsinki","Athletics","Athletics","ZATOPEK, Emil","TCH","Men","5000m","M","Gold",1952,NA
"Helsinki","Athletics","Athletics","MIMOUN, Alain","FRA","Men","5000m","M","Silver",1952,"France"
"Helsinki","Athletics","Athletics","ROKA, Antal","HUN","Men","50km walk","M","Bronze",1952,"Hungary"
"Helsinki","Athletics","Athletics","DORDONI, Giuseppe","ITA","Men","50km walk","M","Gold",1952,"Italy"
"Helsinki","Athletics","Athletics","DOLEZAL, Josef","TCH","Men","50km walk","M","Silver",1952,NA
"Helsinki","Athletics","Athletics","ULZHEIMER, Heinz","GER","Men","800m","M","Bronze",1952,"Germany"
"Helsinki","Athletics","Athletics","WHITFIELD, Malvin Groston","USA","Men","800m","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","WINT, Arthur","JAM","Men","800m","M","Silver",1952,"Jamaica"
"Helsinki","Athletics","Athletics","SANDER-DOMAGELLA, Maria","GER","Women","80m hurdles","W","Bronze",1952,"Germany"
"Helsinki","Athletics","Athletics","STRICKLAND-DE LA HUNTY, Shirley","AUS","Women","80m hurdles","W","Gold",1952,"Australia"
"Helsinki","Athletics","Athletics","GOLUBNICHAYA, Mariya","URS","Women","80m hurdles","W","Silver",1952,NA
"Helsinki","Athletics","Athletics","SIMMONS, Floyd Macon Jr.","USA","Men","decathlon","M","Bronze",1952,"United States"
"Helsinki","Athletics","Athletics","MATHIAS, Robert","USA","Men","decathlon","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","CAMPBELL, Milton Gray","USA","Men","decathlon","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","DILLION, James Leo","USA","Men","discus throw","M","Bronze",1952,"United States"
"Helsinki","Athletics","Athletics","INESS, Simeon Garland","USA","Men","discus throw","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","CONSOLINI, Adolfo","ITA","Men","discus throw","M","Silver",1952,"Italy"
"Helsinki","Athletics","Athletics","DUMBADZE, Nina","URS","Women","discus throw","W","Bronze",1952,NA
"Helsinki","Athletics","Athletics","ROMASHKOVA-PONOMAREVA, Nina","URS","Women","discus throw","W","Gold",1952,NA
"Helsinki","Athletics","Athletics","BAGRYANTSEVA, Elizaveta","URS","Women","discus throw","W","Silver",1952,NA
"Helsinki","Athletics","Athletics","NEMETH, Imre","HUN","Men","hammer throw","M","Bronze",1952,"Hungary"
"Helsinki","Athletics","Athletics","CSERMAK, Jozsef","HUN","Men","hammer throw","M","Gold",1952,"Hungary"
"Helsinki","Athletics","Athletics","STORCH, Karl","GER","Men","hammer throw","M","Silver",1952,"Germany"
"Helsinki","Athletics","Athletics","TELLES DA CONCEICAO, Jose","BRA","Men","high jump","M","Bronze",1952,"Brazil"
"Helsinki","Athletics","Athletics","DAVIS, Walter Francis","USA","Men","high jump","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","WIESNER, Kenneth George","USA","Men","high jump","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","CHUDINA, Aleksandra","URS","Women","high jump","W","Bronze",1952,NA
"Helsinki","Athletics","Athletics","BRAND, Esther Cornelia","RSA","Women","high jump","W","Gold",1952,"South Africa"
"Helsinki","Athletics","Athletics","LERWILL, Sheila","GBR","Women","high jump","W","Silver",1952,"United Kingdom"
"Helsinki","Athletics","Athletics","HYYTIÃ„INEN, Toivo Armas","FIN","Men","javelin throw","M","Bronze",1952,"Finland"
"Helsinki","Athletics","Athletics","YOUNG, Cyrus C. Jr.","USA","Men","javelin throw","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","MILLER, William Preston","USA","Men","javelin throw","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","GORCHAKOVA, Elena","URS","Women","javelin throw","W","Bronze",1952,NA
"Helsinki","Athletics","Athletics","INGROVA-ZATOPKOVA, Dana","TCH","Women","javelin throw","W","Gold",1952,NA
"Helsinki","Athletics","Athletics","CHUDINA, Aleksandra","URS","Women","javelin throw","W","Silver",1952,NA
"Helsinki","Athletics","Athletics","FÃ–LDESSY, Ã–dÃ¶n","HUN","Men","long jump","M","Bronze",1952,"Hungary"
"Helsinki","Athletics","Athletics","BIFFLE, Jerome Cousins","USA","Men","long jump","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","GOURDINE, Meredith Charles","USA","Men","long jump","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","CAWLEY, Shirley","GBR","Women","long jump","W","Bronze",1952,"United Kingdom"
"Helsinki","Athletics","Athletics","WILLIAMS, Yvette Winefred","NZL","Women","long jump","W","Gold",1952,"New Zealand"
"Helsinki","Athletics","Athletics","CHUDINA, Aleksandra","URS","Women","long jump","W","Silver",1952,NA
"Helsinki","Athletics","Athletics","JANSSON, Gustaf","SWE","Men","marathon","M","Bronze",1952,"Sweden"
"Helsinki","Athletics","Athletics","ZATOPEK, Emil","TCH","Men","marathon","M","Gold",1952,NA
"Helsinki","Athletics","Athletics","GORNO, Reinaldo","ARG","Men","marathon","M","Silver",1952,"Argentina"
"Helsinki","Athletics","Athletics","LUNDBERG, Ragnar","SWE","Men","pole vault","M","Bronze",1952,"Sweden"
"Helsinki","Athletics","Athletics","RICHARDS, Robert","USA","Men","pole vault","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","LAZ, Donald Robert","USA","Men","pole vault","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","FUCHS, James Emanuel","USA","Men","shot put","M","Bronze",1952,"United States"
"Helsinki","Athletics","Athletics","O, William Patrick Jr.","USA","Men","shot put","M","Gold",1952,"United States"
"Helsinki","Athletics","Athletics","HOOPER, Darrow Clarence","USA","Men","shot put","M","Silver",1952,"United States"
"Helsinki","Athletics","Athletics","TOCHENOVA, Klavdiya","URS","Women","shot put","W","Bronze",1952,NA
"Helsinki","Athletics","Athletics","ZYBINA, Galina","URS","Women","shot put","W","Gold",1952,NA
"Helsinki","Athletics","Athletics","WERNER-SCHULZE-ENTRUP, Marianne","GER","Women","shot put","W","Silver",1952,"Germany"
"Helsinki","Athletics","Athletics","DEVONISH, Arnaldo","VEN","Men","triple jump","M","Bronze",1952,"Venezuela"
"Helsinki","Athletics","Athletics","FERREIRA DA SILVA, Adhemar","BRA","Men","triple jump","M","Gold",1952,"Brazil"
"Helsinki","Athletics","Athletics","SHCHERBAKOV, Leonid","URS","Men","triple jump","M","Silver",1952,NA
"Helsinki","Basketball","Basketball","ACOSTA Y LARA, Martin","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","BALINO, Enrique","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","CIESLINSKAS, Victorio","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","COSTA, Hector J.","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","DEMARCO, Nelson","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","GARCIA OTERO, Hector","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","LARRE BORGES, Tabare","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","LOMBARDO, Adesio","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","LOVERA, Roberto","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","MATTO, Sergio A.","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","PELAEZ, Wilfredo","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","ROSSELLO, Carlos","URU","Men","basketball","M","Bronze",1952,"Uruguay"
"Helsinki","Basketball","Basketball","BONTEMPS, Ronald Yngve","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","FRIEBERGER, Marcus Ross","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","GLASGOW, Victor Wayne","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","HOAG, Charles Monroe","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","HOUGLAND, William Marion","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","KELLER, John Frederick","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","KELLEY, Melvin Dean","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","KENNEY, Robert Earl","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","KURLAND, Robert Albert","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","LIENHARD, William Barner","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","LOVELETTE, Clyde Edward","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","MCCABE, Frank Reilly","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","PIPPIN, Daniel Luther","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","WILLIAMS, Howard Earl","USA","Men","basketball","M","Gold",1952,"United States"
"Helsinki","Basketball","Basketball","BUTAUTAS, Stiapas","URS","Men","basketball","M","Silver",1952,NA
"Helsinki","Basketball","Basketball","DZHORDZHIKIYA, Nodar","URS","Men","basketball","M","Silver",1952,NA
"Helsinki","Basketball","Basketball","KONYEV, Anatoli","URS","Men","basketball","M","Silver",1952,NA
